编号,化合物名称,英文名称,CAS号,分子量,分子式,2D图,化合物分类,smiles,inchi,inchikey,药材名称
HZ-001,大黄素,Emodin,518-82-1,270.24,C15H10O5,,蒽醌类,CC1=CC(C(C2=C3C(O)=CC(O)=C2)=O)=C(C3=O)C(O)=C1,"InChI=1S/C15H10O5/c1-6-2-8-12(10(17)3-6)15(20)13-9(14(8)19)4-7(16)5-11(13)18/h2-5,16-18H,1H3",RHMXXJGYXNZAPX-UHFFFAOYSA-N,虎杖
HZ-002,大黄酸,Rhein,478-43-3,284.22,C15H8O6,,蒽醌类,OC1=CC=CC(C2=O)=C1C(C3=C2C=C(C(O)=O)C=C3O)=O,"InChI=1S/C15H8O6/c16-9-3-1-2-7-11(9)14(19)12-8(13(7)18)4-6(15(20)21)5-10(12)17/h1-5,16-17H,(H,20,21)",FCDLCPWAQCPTKC-UHFFFAOYSA-N,虎杖
HZ-003,大黄酚,Chrysophanic acid,481-74-3,254.24,C15H10O4,,蒽醌类,CC1=CC(C(C2=C(C3=O)C(O)=CC=C2)=O)=C3C(O)=C1,"InChI=1S/C15H10O4/c1-7-5-9-13(11(17)6-7)15(19)12-8(14(9)18)3-2-4-10(12)16/h2-6,16-17H,1H3",LQGUBLBATBMXHT-UHFFFAOYSA-N,虎杖
HZ-004,大黄素甲醚,Physcion,521-61-9,284.26,C16H12O5,,蒽醌类,O=C(C1=C2C(O)=CC(C)=C1)C3=C(C(O)=CC(OC)=C3)C2=O,"InChI=1S/C16H12O5/c1-7-3-9-13(11(17)4-7)16(20)14-10(15(9)19)5-8(21-2)6-12(14)18/h3-6,17-18H,1-2H3",FFWOKTFYGVYKIR-UHFFFAOYSA-N,虎杖
HZ-005,大黄素-8-甲醚,Questin,3774-64-9,284.26,C16H12O5,,蒽醌类,CC1=CC(C(C2=C3C(OC)=CC(O)=C2)=O)=C(C3=O)C(O)=C1,"InChI=1S/C16H12O5/c1-7-3-9-13(11(18)4-7)16(20)14-10(15(9)19)5-8(17)6-12(14)21-2/h3-6,17-18H,1-2H3",UUNPIWCQMVNINR-UHFFFAOYSA-N,虎杖
HZ-006,大黄素甲醚-8-O-β-D-葡萄糖苷,Physcion 8-O-beta-D-glucoside,26296-54-8,446.4,C22H22O10,,蒽醌类,O=C(C1=CC(OC)=CC(O)=C12)C3=CC(C)=CC(O[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)=C3C2=O,"InChI=1S/C22H22O10/c1-8-3-10-16(19(27)15-11(17(10)25)5-9(30-2)6-12(15)24)13(4-8)31-22-21(29)20(28)18(26)14(7-23)32-22/h3-6,14,18,20-24,26,28-29H,7H2,1-2H3/t14-,18-,20+,21-,22-/m1/s1",WLXGUTUUWXVZNM-DQMLXFRHSA-N,虎杖
HZ-007,大黄素-1-O-β-D-葡萄糖苷,Emodin 1-O-beta-D-glucoside,38840-23-2,432.38,C21H20O10,,蒽醌类,O=C(C1=CC(O)=CC(O)=C12)C3=CC(C)=CC(O[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)=C3C2=O,"InChI=1S/C21H20O10/c1-7-2-9-15(18(27)14-10(16(9)25)4-8(23)5-11(14)24)12(3-7)30-21-20(29)19(28)17(26)13(6-22)31-21/h2-5,13,17,19-24,26,28-29H,6H2,1H3/t13-,17-,19+,20-,21-/m1/s1",ZXXFEBMBNPRRSI-JNHRPPPUSA-N,虎杖
HZ-008,迷人醇,Fallacinol,569-05-1,300.26,C16H12O6,,蒽醌类,COC1=CC(C(C2=C(C3=O)C(O)=CC(CO)=C2)=O)=C3C(O)=C1,"InChI=1S/C16H12O6/c1-22-8-4-10-14(12(19)5-8)16(21)13-9(15(10)20)2-7(6-17)3-11(13)18/h2-5,17-19H,6H2,1H3",WJXSYUJKJSOJOG-UHFFFAOYSA-N,虎杖
HZ-009,6-羟基芦荟大黄素,Citreorosein,481-73-2,286.24,C15H10O6,,蒽醌类,OCC1=CC(C(C2=C3C(O)=CC(O)=C2)=O)=C(C3=O)C(O)=C1,"InChI=1S/C15H10O6/c16-5-6-1-8-12(10(18)2-6)15(21)13-9(14(8)20)3-7(17)4-11(13)19/h1-4,16-19H,5H2",YQHZABGPIPECSQ-UHFFFAOYSA-N,虎杖
HZ-010,6-羟基芦荟大黄素-8-甲醚,Questinol,35688-09-6,300.26,C16H12O6,,蒽醌类,COC1=CC(O)=CC2=C1C(C3=C(C2=O)C=C(CO)C=C3O)=O,"InChI=1S/C16H12O6/c1-22-12-5-8(18)4-10-14(12)16(21)13-9(15(10)20)2-7(6-17)3-11(13)19/h2-5,17-19H,6H2,1H3",SNBGJGNOQURXCI-UHFFFAOYSA-N,虎杖
HZ-011,芦荟大黄素-8-葡萄糖甙,Torachrysone 8-O-glucoside,64032-49-1,408.4,C20H24O9,,蒽醌类,COC1=CC(C=C(C(C(C)=O)=C2O)C)=C2C(O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)=C1,"InChI=1S/C20H24O9/c1-8-4-10-5-11(27-3)6-12(15(10)17(24)14(8)9(2)22)28-20-19(26)18(25)16(23)13(7-21)29-20/h4-6,13,16,18-21,23-26H,7H2,1-3H3/t13-,16-,18+,19-,20-/m1/s1",GHKWPHRULCFTBB-CZNQJBLBSA-N,虎杖
HZ-012,大黄素甲醚-1-O-Β-D-葡萄糖苷,rheochrysin,29013-18-1,446.404,C22H22O10,,蒽醌类,O=C1C2=C(C=C(OC)C=C2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(C4=CC(C)=CC(O)=C14)=O,"InChI=1S/C22H22O10/c1-8-3-10-15(12(24)4-8)19(27)16-11(17(10)25)5-9(30-2)6-13(16)31-22-21(29)20(28)18(26)14(7-23)32-22/h3-6,14,18,20-24,26,28-29H,7H2,1-2H3/t14-,18-,20+,21-,22-/m1/s1",POMKXWCJRHNLRP-DQMLXFRHSA-N,虎杖
HZ-013,大黄素-8-O-β-D-葡萄糖苷,Emodin 8-O-β-D-glucopyranoside,23313-21-5,432.38,C21H20O10,,蒽醌类,O=C(C1=CC(C)=CC(O)=C12)C3=CC(O)=CC(O[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)=C3C2=O,"InChI=1S/C21H20O10/c1-7-2-9-14(11(24)3-7)18(27)15-10(16(9)25)4-8(23)5-12(15)30-21-20(29)19(28)17(26)13(6-22)31-21/h2-5,13,17,19-24,26,28-29H,6H2,1H3/t13-,17-,19+,20-,21-/m1/s1",HSWIRQIYASIOBE-JNHRPPPUSA-N,虎杖
HZ-014,芦荟大黄素,Aloe emodin,481-72-1,270.24,C15H10O5,,蒽醌类,OCC1=CC(C(C2=C(C3=O)C(O)=CC=C2)=O)=C3C(O)=C1,"InChI=1S/C15H10O5/c16-6-7-4-9-13(11(18)5-7)15(20)12-8(14(9)19)2-1-3-10(12)17/h1-5,16-18H,6H2",YDQWDHRMZQUTBA-UHFFFAOYSA-N,虎杖
HZ-015,2-甲氧基-6-乙酰基-7-甲基胡桃醌,2-Methoxystypandrone,85122-21-0,260.24,C14H12O5,,蒽醌类,CC(C(C(C)=O)=C1O)=CC2=C1C(C=C(OC)C2=O)=O,"InChI=1S/C14H12O5/c1-6-4-8-12(14(18)11(6)7(2)15)9(16)5-10(19-3)13(8)17/h4-5,18H,1-3H3",SSHJHOVVYKCJJI-UHFFFAOYSA-N,虎杖
HZ-016,7-乙酰基-2-甲氧基-6-甲基-8-羟基-1，4-萘醌,"8-Hydroxy-2,7-dimethoxy-6-methyl-1,4-naphthalenedione",1643141-63-2,248.23,C13H12O5,,蒽醌类,CC1=CC(C(C=C2OC)=O)=C(C(O)=C1OC)C2=O,"InChI=1S/C13H12O5/c1-6-4-7-8(14)5-9(17-2)11(15)10(7)12(16)13(6)18-3/h4-5,16H,1-3H3",JJKFULPOVOGBLH-UHFFFAOYSA-N,虎杖
HZ-017,polyganin A,"1,6-Dihydroxy-8-[[6-O-(3-methoxy-1,3-dioxopropyl)-β-D-glucopyranosyl]oxy]-3-methyl-9,10-anthracenedione",1393599-00-2,532.45,C25H24O13,,蒽醌类,O=C(C1=CC(C)=CC(O)=C12)C3=CC(O)=CC(O[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)COC(CC(OC)=O)=O)=C3C2=O,"InChI=1S/C25H24O13/c1-9-3-11-18(13(27)4-9)22(32)19-12(20(11)30)5-10(26)6-14(19)37-25-24(34)23(33)21(31)15(38-25)8-36-17(29)7-16(28)35-2/h3-6,15,21,23-27,31,33-34H,7-8H2,1-2H3/t15-,21-,23+,24-,25-/m1/s1",QZGWRHXSMIWBDM-MGGJLQIDSA-N,虎杖
HZ-018,polyganin B,"1-Hydroxy-6-methoxy-8-[[6-O-(3-methoxy-1,3-dioxopropyl)-β-D-glucopyranosyl]oxy]-3-methyl-9,10-anthracenedione",1393599-01-3,546.48,C26H26O13,,蒽醌类,O=C(C1=CC(C)=CC(O)=C12)C3=CC(OC)=CC(O[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)COC(CC(OC)=O)=O)=C3C2=O,"InChI=1S/C26H26O13/c1-10-4-12-19(14(27)5-10)23(32)20-13(21(12)30)6-11(35-2)7-15(20)38-26-25(34)24(33)22(31)16(39-26)9-37-18(29)8-17(28)36-3/h4-7,16,22,24-27,31,33-34H,8-9H2,1-3H3/t16-,22-,24+,25-,26-/m1/s1",HAPMSFLRGFAHHT-CVBYFTNPSA-N,虎杖
HZ-019,叶绿醌 C,phylloquinone C,/,570.86,C39H54O3,,蒽醌类,O=C(C(C)=C1C)C=C(C/C=C(C)/CCCC(C)(O)/C=C(\C=C(/C=C(\C=C(/C=C(\C=C(/C=C(C)\C)C)C)C)C)C)C)C1=O,"InChI=1S/C39H54O3/c1-26(2)18-28(4)19-29(5)20-30(6)21-31(7)22-32(8)23-33(9)25-39(12,42)17-13-14-27(3)15-16-36-24-37(40)34(10)35(11)38(36)41/h15,18-25,42H,13-14,16-17H2,1-12H3/b27-15+,28-19?,29-20?,30-21?,31-22?,32-23?,33-25?",OEIUQJGAXUTFEC-CUXUEXKTSA-N,虎杖
HZ-020,叶绿醌 B,phylloquinone B,/,809.27,C55H84O4,,蒽醌类,O=C(C(C)=C1C)C=C(C/C=C(C)/CCCC(C)(OC(CCCCCCCCCCCCCCC)=O)/C=C(\C=C(/C=C(\C=C(/C=C(\C=C(/C=C(C)\C)C)C)C)C)C)C)C1=O,"InChI=1S/C55H84O4/c1-14-15-16-17-18-19-20-21-22-23-24-25-26-29-53(57)59-55(13,32-27-28-42(4)30-31-51-39-52(56)49(11)50(12)54(51)58)40-48(10)38-47(9)37-46(8)36-45(7)35-44(6)34-43(5)33-41(2)3/h30,33-40H,14-29,31-32H2,1-13H3/b42-30+,43-34?,44-35?,45-36?,46-37?,47-38?,48-40?",BKFCZRVQWCFTQK-MIRKEIGNSA-N,虎杖
HZ-021,顺式白藜芦醇,cis-Resveratrol,61434-67-1,228.24,C14H12O3,,酚酸类,OC(C=C1)=CC=C1/C=C\C2=CC(O)=CC(O)=C2,"InChI=1S/C14H12O3/c15-12-5-3-10(4-6-12)1-2-11-7-13(16)9-14(17)8-11/h1-9,15-17H/b2-1-",LUKBXSAWLPMMSZ-UPHRSURJSA-N,虎杖
HZ-022,反式白藜芦醇,Resveratrol,501-36-0,228.24,C14H12O3,,酚酸类,OC(C=C1)=CC=C1/C=C/C2=CC(O)=CC(O)=C2,"InChI=1S/C14H12O3/c15-12-5-3-10(4-6-12)1-2-11-7-13(16)9-14(17)8-11/h1-9,15-17H/b2-1+",LUKBXSAWLPMMSZ-OWOJBTEDSA-N,虎杖
HZ-023,顺式虎杖苷,cis-Polydatin,148766-36-3,390.38,C20H22O8,,酚酸类,OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1OC2=CC(/C=C\C3=CC=C(C=C3)O)=CC(O)=C2,"InChI=1S/C20H22O8/c21-10-16-17(24)18(25)19(26)20(28-16)27-15-8-12(7-14(23)9-15)2-1-11-3-5-13(22)6-4-11/h1-9,16-26H,10H2/b2-1-/t16-,17-,18+,19-,20-/m1/s1",HSTZMXCBWJGKHG-BUFXCDORSA-N,虎杖
HZ-024,反式虎杖苷,Polydatin,27208-80-6,390.38,C20H22O8,,酚酸类,OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1OC2=CC(/C=C/C3=CC=C(C=C3)O)=CC(O)=C2,"InChI=1S/C20H22O8/c21-10-16-17(24)18(25)19(26)20(28-16)27-15-8-12(7-14(23)9-15)2-1-11-3-5-13(22)6-4-11/h1-9,16-26H,10H2/b2-1+/t16-,17-,18+,19-,20-/m1/s1",HSTZMXCBWJGKHG-CUYWLFDKSA-N,虎杖
HZ-025,顺式白藜芦醇-4'-O-葡萄糖苷,(Z)-Resveratroloside,151716-27-7,390.38,C20H22O8,,酚酸类,OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1OC2=CC=C(C=C2)/C=C\C3=CC(O)=CC(O)=C3,"InChI=1S/C20H22O8/c21-10-16-17(24)18(25)19(26)20(28-16)27-15-5-3-11(4-6-15)1-2-12-7-13(22)9-14(23)8-12/h1-9,16-26H,10H2/b2-1-/t16-,17-,18+,19-,20-/m1/s1",RUOKEYJFAJITAG-BUFXCDORSA-N,虎杖
HZ-026,反式白藜芦醇-4'-O-葡萄糖苷,Resveratroloside,38963-95-0,390.38,C20H22O8,,酚酸类,OC[C@H]([C@H]([C@@H]([C@H]1O)O)O)O[C@H]1OC2=CC=C(C=C2)/C=C/C3=CC(O)=CC(O)=C3,"InChI=1S/C20H22O8/c21-10-16-17(24)18(25)19(26)20(28-16)27-15-5-3-11(4-6-15)1-2-12-7-13(22)9-14(23)8-12/h1-9,16-26H,10H2/b2-1+/t16-,17-,18+,19-,20-/m1/s1",RUOKEYJFAJITAG-CUYWLFDKSA-N,虎杖
HZ-027,白藜芦醇-4-O-D-(2'-没食子酰基)吡喃葡萄糖苷,"4-[(1E)-2-(3,5-Dihydroxyphenyl)ethenyl]phenyl β-D-glucopyranoside 2-(3,4,5-trihydroxybenzoate)",105304-51-6,542.49,C27H26O12,,酚酸类,O=C(C1=CC(O)=C(C(O)=C1)O)O[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)[C@@H]2OC3=CC=C(C=C3)/C=C/C4=CC(O)=CC(O)=C4,"InChI=1S/C27H26O12/c28-12-21-23(34)24(35)25(39-26(36)15-9-19(31)22(33)20(32)10-15)27(38-21)37-18-5-3-13(4-6-18)1-2-14-7-16(29)11-17(30)8-14/h1-11,21,23-25,27-35H,12H2/b2-1+/t21-,23-,24+,25-,27-/m1/s1",MKFHDMUYMGGIRI-XMPPFBFMSA-N,虎杖
HZ-028,白藜芦醇-4-O-D-(6'-没食子酰基)吡喃葡萄糖苷,"4-[(1E)-2-(3,5-Dihydroxyphenyl)ethenyl]phenyl β-D-glucopyranoside 6-(3,4,5-trihydroxybenzoate)",64898-03-9,542.49,C27H26O12,,酚酸类,O=C(C1=CC(O)=C(C(O)=C1)O)OC[C@H]([C@H]([C@@H]([C@H]2O)O)O)O[C@H]2OC3=CC=C(C=C3)/C=C/C4=CC(O)=CC(O)=C4,"InChI=1S/C27H26O12/c28-16-7-14(8-17(29)11-16)2-1-13-3-5-18(6-4-13)38-27-25(35)24(34)23(33)21(39-27)12-37-26(36)15-9-19(30)22(32)20(31)10-15/h1-11,21,23-25,27-35H,12H2/b2-1+/t21-,23-,24+,25-,27-/m1/s1",HQQSMUBDNVIUPF-XMPPFBFMSA-N,虎杖
HZ-029,反式白藜芦醇-3-O-β-D-葡萄糖苷-6″-硫酸盐,"sodium ((2R,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(3-hydroxy-5-((E)-4-hydroxystyryl)phenoxy)tetrahydro-2H-pyran-2-yl)methyl sulfate",/,492.43,C20H21NaO11S,,酚酸类,OC1=CC=C(/C=C/C2=CC(O[C@@H]3O[C@H](COS(=O)(O[Na])=O)[C@@H](O)[C@@H](O)[C@H]3O)=CC(O)=C2)C=C1,"InChI=1S/C20H22O11S.Na/c21-13-5-3-11(4-6-13)1-2-12-7-14(22)9-15(8-12)30-20-19(25)18(24)17(23)16(31-20)10-29-32(26,27)28;/h1-9,16-25H,10H2,(H,26,27,28);/q;+1/p-1/b2-1+;/t16-,17-,18-,19-,20-;/m1./s1",FHFHSKMONLQSAY-YDKXATRBSA-M,虎杖
HZ-030,反式白藜芦醇-3-O-β-D-葡萄糖苷-4″-硫酸盐,"sodium (2R,3S,4S,5R,6S)-4,5-dihydroxy-6-(3-hydroxy-5-((E)-4-hydroxystyryl)phenoxy)-2-(hydroxymethyl)tetrahydro-2H-pyran-3-yl sulfate",/,492.43,C20H21NaO11S,,酚酸类,OC1=CC=C(/C=C/C2=CC(O[C@@H]3O[C@H](CO)[C@@H](OS(=O)(O[Na])=O)[C@@H](O)[C@H]3O)=CC(O)=C2)C=C1,"InChI=1S/C20H22O11S.Na/c21-10-16-19(31-32(26,27)28)17(24)18(25)20(30-16)29-15-8-12(7-14(23)9-15)2-1-11-3-5-13(22)6-4-11;/h1-9,16-25H,10H2,(H,26,27,28);/q;+1/p-1/b2-1+;/t16-,17+,18-,19-,20-;/m1./s1",CIKBJYXODHMNRE-RDVNUMKISA-M,虎杖
HZ-031,反式白藜芦醇-3-O-β-D-葡萄糖苷-2″-硫酸盐,"sodium (2S,3R,4R,5S,6R)-4,5-dihydroxy-2-(3-hydroxy-5-((E)-4-hydroxystyryl)phenoxy)-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl sulfate",/,492.43,C20H21NaO11S,,酚酸类,OC1=CC=C(/C=C/C2=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3OS(O[Na])(=O)=O)=CC(O)=C2)C=C1,"InChI=1S/C20H22O11S.Na/c21-10-16-17(24)18(25)19(31-32(26,27)28)20(30-16)29-15-8-12(7-14(23)9-15)2-1-11-3-5-13(22)6-4-11;/h1-9,16-25H,10H2,(H,26,27,28);/q;+1/p-1/b2-1+;/t16-,17-,18-,19-,20-;/m1./s1",HLKGCVMSJHAIRI-YDKXATRBSA-M,虎杖
HZ-032,反式白藜芦醇-3-O-β-D-葡萄糖苷-3″-硫酸盐,"sodium 4-((E)-3-hydroxy-5-(((2S,3R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)styryl)phenyl sulfate",/,492.43,C20H21NaO11S,,酚酸类,OC1=CC(/C=C/C2=CC=C(OS(=O)(O[Na])=O)C=C2)=CC(O[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)=C1,"InChI=1S/C20H22O11S.Na/c21-10-16-17(23)18(24)19(25)20(30-16)29-15-8-12(7-13(22)9-15)2-1-11-3-5-14(6-4-11)31-32(26,27)28;/h1-9,16-25H,10H2,(H,26,27,28);/q;+1/p-1/b2-1+;/t16-,17-,18?,19-,20-;/m1./s1",HYMSYLOQLKXXKO-HDGXXKPBSA-M,虎杖
HZ-033,反式白藜芦醇-3-O-β-D-葡萄糖苷-5-硫酸盐,"sodium 3-((E)-4-hydroxystyryl)-5-(((2S,3R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)oxy)phenyl sulfate",/,492.43,C20H21NaO11S,,酚酸类,OC1=CC=C(/C=C/C2=CC(O[C@@H]3O[C@H](CO)[C@@H](O)C(O)[C@H]3O)=CC(OS(O[Na])(=O)=O)=C2)C=C1,"InChI=1S/C20H22O11S.Na/c21-10-16-17(23)18(24)19(25)20(30-16)29-14-7-12(8-15(9-14)31-32(26,27)28)2-1-11-3-5-13(22)6-4-11;/h1-9,16-25H,10H2,(H,26,27,28);/q;+1/p-1/b2-1+;/t16-,17-,18?,19-,20-;/m1./s1",SJMRZQMTKLNHBU-HDGXXKPBSA-M,虎杖
HZ-034,顺式白藜芦醇-3-O-β-D-葡萄糖苷-6″-硫酸盐,"sodium ((2R,3S,5R,6S)-3,4,5-trihydroxy-6-(3-hydroxy-5-((Z)-4-hydroxystyryl)phenoxy)tetrahydro-2H-pyran-2-yl)methyl sulfate",/,492.43,C20H21NaO11S,,酚酸类,OC1=CC=C(/C=C\C2=CC(O[C@H]3[C@@H](C([C@@H]([C@H](O3)COS(O[Na])(=O)=O)O)O)O)=CC(O)=C2)C=C1,"InChI=1S/C20H22O11S.Na/c21-13-5-3-11(4-6-13)1-2-12-7-14(22)9-15(8-12)30-20-19(25)18(24)17(23)16(31-20)10-29-32(26,27)28;/h1-9,16-25H,10H2,(H,26,27,28);/q;+1/p-1/b2-1-;/t16-,17-,18?,19-,20-;/m1./s1",FHFHSKMONLQSAY-COMOFWELSA-M,虎杖
